contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
BallotMeasure	Industrial Hemp Definition	state	Yes	Colorado;Sedgwick County	total	581
BallotMeasure	Industrial Hemp Definition	state	Yes	Colorado;Summit County	total	8986
BallotMeasure	Industrial Hemp Definition	state	Yes	Colorado;Teller County	total	6947
BallotMeasure	Industrial Hemp Definition	state	Yes	Colorado;Washington County	total	1091
BallotMeasure	Industrial Hemp Definition	state	Yes	Colorado;Weld County	total	64088
BallotMeasure	Industrial Hemp Definition	state	Yes	Colorado;Yuma County	total	2052
BallotMeasure	Legislative Redistricting	state	No	Colorado;Adams County	total	52802
BallotMeasure	Legislative Redistricting	state	No	Colorado;Alamosa County	total	2150
BallotMeasure	Legislative Redistricting	state	No	Colorado;Arapahoe County	total	72006
BallotMeasure	Legislative Redistricting	state	No	Colorado;Archuleta County	total	2094
BallotMeasure	Legislative Redistricting	state	No	Colorado;Baca County	total	864
BallotMeasure	Legislative Redistricting	state	No	Colorado;Bent County	total	719
BallotMeasure	Legislative Redistricting	state	No	Colorado;Boulder County	total	38058
BallotMeasure	Legislative Redistricting	state	No	Colorado;Broomfield County	total	9189
BallotMeasure	Legislative Redistricting	state	No	Colorado;Chaffee County	total	3254
BallotMeasure	Legislative Redistricting	state	No	Colorado;Cheyenne County	total	468
BallotMeasure	Legislative Redistricting	state	No	Colorado;Clear Creek County	total	1461
BallotMeasure	Legislative Redistricting	state	No	Colorado;Conejos County	total	1535
BallotMeasure	Legislative Redistricting	state	No	Colorado;Costilla County	total	524
BallotMeasure	Legislative Redistricting	state	No	Colorado;Crowley County	total	531
BallotMeasure	Legislative Redistricting	state	No	Colorado;Custer County	total	1117
BallotMeasure	Legislative Redistricting	state	No	Colorado;Delta County	total	5194
BallotMeasure	Legislative Redistricting	state	No	Colorado;Denver County	total	57342
BallotMeasure	Legislative Redistricting	state	No	Colorado;Dolores County	total	578
BallotMeasure	Legislative Redistricting	state	No	Colorado;Douglas County	total	52115
BallotMeasure	Legislative Redistricting	state	No	Colorado;Eagle County	total	5257
BallotMeasure	Legislative Redistricting	state	No	Colorado;El Paso County	total	73199
BallotMeasure	Legislative Redistricting	state	No	Colorado;Elbert County	total	5397
BallotMeasure	Legislative Redistricting	state	No	Colorado;Fremont County	total	6164
BallotMeasure	Legislative Redistricting	state	No	Colorado;Garfield County	total	7322
BallotMeasure	Legislative Redistricting	state	No	Colorado;Gilpin County	total	1022
BallotMeasure	Legislative Redistricting	state	No	Colorado;Grand County	total	2193
BallotMeasure	Legislative Redistricting	state	No	Colorado;Gunnison County	total	2142
BallotMeasure	Legislative Redistricting	state	No	Colorado;Hinsdale County	total	178
BallotMeasure	Legislative Redistricting	state	No	Colorado;Huerfano County	total	1045
BallotMeasure	Legislative Redistricting	state	No	Colorado;Jackson County	total	347
BallotMeasure	Legislative Redistricting	state	No	Colorado;Jefferson County	total	81783
BallotMeasure	Legislative Redistricting	state	No	Colorado;Kiowa County	total	306
BallotMeasure	Legislative Redistricting	state	No	Colorado;Kit Carson County	total	1099
BallotMeasure	Legislative Redistricting	state	No	Colorado;La Plata County	total	6366
BallotMeasure	Legislative Redistricting	state	No	Colorado;Lake County	total	898
BallotMeasure	Legislative Redistricting	state	No	Colorado;Larimer County	total	50422
BallotMeasure	Legislative Redistricting	state	No	Colorado;Las Animas County	total	2086
BallotMeasure	Legislative Redistricting	state	No	Colorado;Lincoln County	total	923
BallotMeasure	Legislative Redistricting	state	No	Colorado;Logan County	total	3489
BallotMeasure	Legislative Redistricting	state	No	Colorado;Mesa County	total	21216
BallotMeasure	Legislative Redistricting	state	No	Colorado;Mineral County	total	178
BallotMeasure	Legislative Redistricting	state	No	Colorado;Moffat County	total	2455
BallotMeasure	Legislative Redistricting	state	No	Colorado;Montezuma County	total	4499
BallotMeasure	Legislative Redistricting	state	No	Colorado;Montrose County	total	6495
BallotMeasure	Legislative Redistricting	state	No	Colorado;Morgan County	total	4383
BallotMeasure	Legislative Redistricting	state	No	Colorado;Otero County	total	2804
BallotMeasure	Legislative Redistricting	state	No	Colorado;Ouray County	total	776
BallotMeasure	Legislative Redistricting	state	No	Colorado;Park County	total	3151
BallotMeasure	Legislative Redistricting	state	No	Colorado;Phillips County	total	865
BallotMeasure	Legislative Redistricting	state	No	Colorado;Pitkin County	total	1497
BallotMeasure	Legislative Redistricting	state	No	Colorado;Prowers County	total	1825
BallotMeasure	Legislative Redistricting	state	No	Colorado;Pueblo County	total	19868
BallotMeasure	Legislative Redistricting	state	No	Colorado;Rio Blanco County	total	1371
BallotMeasure	Legislative Redistricting	state	No	Colorado;Rio Grande County	total	1958
BallotMeasure	Legislative Redistricting	state	No	Colorado;Routt County	total	3371
BallotMeasure	Legislative Redistricting	state	No	Colorado;Saguache County	total	790
BallotMeasure	Legislative Redistricting	state	No	Colorado;San Juan County	total	119
BallotMeasure	Legislative Redistricting	state	No	Colorado;San Miguel County	total	792
BallotMeasure	Legislative Redistricting	state	No	Colorado;Sedgwick County	total	553
BallotMeasure	Legislative Redistricting	state	No	Colorado;Summit County	total	2944
BallotMeasure	Legislative Redistricting	state	No	Colorado;Teller County	total	3696
BallotMeasure	Legislative Redistricting	state	No	Colorado;Washington County	total	1153
BallotMeasure	Legislative Redistricting	state	No	Colorado;Weld County	total	44934
BallotMeasure	Legislative Redistricting	state	No	Colorado;Yuma County	total	1781
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Adams County	total	106605
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Alamosa County	total	3578
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Arapahoe County	total	178357
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Archuleta County	total	4201
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Baca County	total	897
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Bent County	total	1077
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Boulder County	total	125878
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Broomfield County	total	25183
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Chaffee County	total	7053
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Cheyenne County	total	490
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Clear Creek County	total	3639
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Conejos County	total	1703
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Costilla County	total	918
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Crowley County	total	814
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Custer County	total	1650
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Delta County	total	9125
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Denver County	total	230911
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Dolores County	total	513
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Douglas County	total	113500
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Eagle County	total	14979
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;El Paso County	total	192467
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Elbert County	total	8597
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Fremont County	total	12698
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Garfield County	total	15248
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Gilpin County	total	2168
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Grand County	total	5006
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Gunnison County	total	6040
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Hinsdale County	total	348
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Huerfano County	total	2421
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Jackson County	total	381
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Jefferson County	total	208453
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Kiowa County	total	426
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Kit Carson County	total	1807
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;La Plata County	total	20125
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Lake County	total	1778
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Larimer County	total	118890
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Las Animas County	total	3864
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Lincoln County	total	1102
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Logan County	total	4484
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Mesa County	total	43384
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Mineral County	total	377
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Moffat County	total	2591
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Montezuma County	total	6565
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Montrose County	total	11501
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Morgan County	total	5716
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Otero County	total	4361
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Ouray County	total	2284
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Park County	total	5913
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Phillips County	total	1031
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Pitkin County	total	7549
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Prowers County	total	2090
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Pueblo County	total	44094
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Rio Blanco County	total	1450
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Rio Grande County	total	2744
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Routt County	total	8875
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Saguache County	total	1701
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;San Juan County	total	299
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;San Miguel County	total	3013
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Sedgwick County	total	574
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Summit County	total	10336
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Teller County	total	8538
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Washington County	total	1132
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Weld County	total	71994
BallotMeasure	Legislative Redistricting	state	Yes	Colorado;Yuma County	total	2097
BallotMeasure	Payday Loans	state	No	Colorado;Adams County	total	37516
BallotMeasure	Payday Loans	state	No	Colorado;Alamosa County	total	1518
BallotMeasure	Payday Loans	state	No	Colorado;Arapahoe County	total	57494
BallotMeasure	Payday Loans	state	No	Colorado;Archuleta County	total	1454
BallotMeasure	Payday Loans	state	No	Colorado;Baca County	total	760
BallotMeasure	Payday Loans	state	No	Colorado;Bent County	total	604
BallotMeasure	Payday Loans	state	No	Colorado;Boulder County	total	24153
BallotMeasure	Payday Loans	state	No	Colorado;Broomfield County	total	7127
BallotMeasure	Payday Loans	state	No	Colorado;Chaffee County	total	2422
BallotMeasure	Payday Loans	state	No	Colorado;Cheyenne County	total	477
BallotMeasure	Payday Loans	state	No	Colorado;Clear Creek County	total	1211
BallotMeasure	Payday Loans	state	No	Colorado;Conejos County	total	1161
BallotMeasure	Payday Loans	state	No	Colorado;Costilla County	total	367
BallotMeasure	Payday Loans	state	No	Colorado;Crowley County	total	426
BallotMeasure	Payday Loans	state	No	Colorado;Custer County	total	848
BallotMeasure	Payday Loans	state	No	Colorado;Delta County	total	4032
BallotMeasure	Payday Loans	state	No	Colorado;Denver County	total	46345
BallotMeasure	Payday Loans	state	No	Colorado;Dolores County	total	422
BallotMeasure	Payday Loans	state	No	Colorado;Douglas County	total	47335
BallotMeasure	Payday Loans	state	No	Colorado;Eagle County	total	4516
BallotMeasure	Payday Loans	state	No	Colorado;El Paso County	total	60833
BallotMeasure	Payday Loans	state	No	Colorado;Elbert County	total	4865
BallotMeasure	Payday Loans	state	No	Colorado;Fremont County	total	4632
BallotMeasure	Payday Loans	state	No	Colorado;Garfield County	total	5589
BallotMeasure	Payday Loans	state	No	Colorado;Gilpin County	total	701
BallotMeasure	Payday Loans	state	No	Colorado;Grand County	total	1857
BallotMeasure	Payday Loans	state	No	Colorado;Gunnison County	total	1900
BallotMeasure	Payday Loans	state	No	Colorado;Hinsdale County	total	140
BallotMeasure	Payday Loans	state	No	Colorado;Huerfano County	total	888
BallotMeasure	Payday Loans	state	No	Colorado;Jackson County	total	312
BallotMeasure	Payday Loans	state	No	Colorado;Jefferson County	total	72525
BallotMeasure	Payday Loans	state	No	Colorado;Kiowa County	total	313
BallotMeasure	Payday Loans	state	No	Colorado;Kit Carson County	total	1478
BallotMeasure	Payday Loans	state	No	Colorado;La Plata County	total	6015
BallotMeasure	Payday Loans	state	No	Colorado;Lake County	total	716
BallotMeasure	Payday Loans	state	No	Colorado;Larimer County	total	38289
BallotMeasure	Payday Loans	state	No	Colorado;Las Animas County	total	1696
BallotMeasure	Payday Loans	state	No	Colorado;Lincoln County	total	892
BallotMeasure	Payday Loans	state	No	Colorado;Logan County	total	2709
BallotMeasure	Payday Loans	state	No	Colorado;Mesa County	total	16861
BallotMeasure	Payday Loans	state	No	Colorado;Mineral County	total	115
BallotMeasure	Payday Loans	state	No	Colorado;Moffat County	total	1886
BallotMeasure	Payday Loans	state	No	Colorado;Montezuma County	total	2697
